Vorausberechneter Bevölkerungsstand: Bundesländer, Stichtag,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Varianten der Bevölkerungsvorausberechnung, Geschlecht,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Altersjahre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerungsvorausberechnungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vorausberechneter Bevölkerungsstand (1000);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;5-Jährige;19;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;16;16;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;16;16;16;16;16;16
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;6-Jährige;19;19;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;16;16;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;16;16;16;16;16
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;7-Jährige;19;19;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;16;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;16;16;16;16
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;8-Jährige;19;19;19;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;17;17;16;16
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;9-Jährige;19;19;19;19;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;17;17;16
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;10-Jährige;18;19;19;19;19;20;20;20;20;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;16;16;16;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;11-Jährige;18;19;19;19;19;19;20;20;20;20;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;16;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;12-Jährige;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;13-Jährige;17;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;14-Jährige;17;17;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;15-Jährige;17;17;17;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;16-Jährige;17;17;17;17;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;17-Jährige;17;17;17;17;17;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;18-Jährige;17;17;17;18;17;17;18;19;19;19;19;19;19;20;20;20;20;19;19;19;19;19;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;19-Jährige;18;18;17;17;18;18;18;19;19;19;19;19;19;20;20;20;20;20;20;19;19;19;19;18;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;20-Jährige;18;19;18;17;18;18;18;18;19;19;19;19;19;20;20;20;20;20;20;20;20;19;19;19;19;18;18;18;18;18;17;17;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;21-Jährige;18;19;19;18;18;18;19;18;18;19;19;19;20;19;20;20;20;20;21;20;20;20;19;19;19;19;18;18;18;18;18;18;17;17;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;22-Jährige;19;19;19;20;19;18;18;19;19;19;19;20;19;20;20;20;20;20;21;21;20;20;20;20;19;19;19;19;18;18;18;18;18;18;17;17;17;17;17;17;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;23-Jährige;18;19;19;20;20;19;19;19;19;19;19;19;20;20;20;20;20;20;20;21;21;20;20;20;20;19;19;19;19;18;18;18;18;18;18;18;18;17;17;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;24-Jährige;17;19;20;20;20;20;19;19;19;19;19;19;20;20;20;20;20;20;20;21;21;21;20;20;20;20;20;19;19;19;19;18;18;18;18;18;18;18;18;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;25-Jährige;17;18;19;20;20;21;21;20;19;19;20;19;19;20;20;20;20;20;20;20;21;21;21;20;20;20;20;20;19;19;19;19;18;18;18;18;18;18;18;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;26-Jährige;18;18;18;19;20;20;21;21;20;19;19;20;19;19;20;20;20;20;20;20;20;21;21;21;21;20;20;20;20;19;19;19;19;19;18;18;18;18;18;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;27-Jährige;18;18;18;19;20;21;20;21;21;20;19;19;20;19;19;20;20;20;20;20;20;20;21;21;21;21;20;20;20;20;20;19;19;19;19;18;18;18;18;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;28-Jährige;20;18;18;18;19;20;21;21;21;21;20;19;19;20;19;19;20;20;20;20;20;20;20;21;21;21;21;20;20;20;20;20;19;19;19;19;19;18;18;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;29-Jährige;28;21;19;19;19;19;20;21;21;21;21;20;19;19;20;19;19;20;20;20;20;20;20;21;21;21;21;21;20;20;20;20;20;19;19;19;19;19;18;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;30-Jährige;29;28;21;19;19;19;19;20;21;21;21;21;20;20;19;20;19;19;20;20;20;20;20;20;21;21;21;21;21;20;20;20;20;20;19;19;19;19;19;18;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;31-Jährige;29;29;28;21;19;19;19;20;21;21;21;21;21;20;20;19;20;19;19;20;20;20;20;20;21;21;21;21;21;21;20;20;20;20;20;19;19;19;19;19;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;32-Jährige;30;30;29;28;21;20;19;19;20;21;22;21;21;21;20;20;19;20;19;19;20;20;20;20;20;21;21;21;21;21;21;20;20;20;20;20;19;19;19;19;19;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;33-Jährige;28;30;30;29;29;22;20;20;20;20;21;22;21;22;21;20;20;20;20;19;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20;20;19;19;19;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;34-Jährige;29;29;30;30;29;29;22;20;20;20;20;21;22;21;22;21;20;20;20;20;19;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20;20;20;19;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;35-Jährige;28;29;29;30;30;29;29;22;20;20;20;20;21;22;21;22;21;20;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20;20;20;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;36-Jährige;28;28;29;29;30;30;29;29;22;20;20;20;20;21;22;22;22;21;20;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20;20;20;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;37-Jährige;29;28;28;29;29;30;30;30;29;22;20;20;20;20;21;22;22;22;22;20;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20;20;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;38-Jährige;28;29;28;28;29;29;30;30;30;29;22;21;20;20;21;21;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;39-Jährige;28;28;29;29;28;29;29;30;30;30;29;22;21;20;20;21;21;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;40-Jährige;27;28;28;29;29;28;29;29;31;30;30;29;22;21;20;20;21;21;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;41-Jährige;27;28;28;28;29;29;29;29;29;31;30;30;29;23;21;20;20;21;22;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;42-Jährige;27;27;28;29;28;29;29;29;29;29;31;30;30;29;23;21;21;20;21;22;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;43-Jährige;24;27;27;28;29;28;29;29;29;29;29;31;30;30;29;23;21;21;20;21;22;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;44-Jährige;23;24;27;27;28;29;28;29;29;29;29;29;31;30;30;29;23;21;21;20;21;22;22;22;22;22;21;20;20;20;20;19;20;20;20;20;20;21;21;21;21;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;45-Jährige;22;23;24;27;27;28;29;28;29;29;29;29;29;31;30;30;29;23;21;21;20;21;21;22;22;22;22;20;20;20;20;20;19;20;20;20;20;20;21;21;21;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;46-Jährige;23;23;23;24;27;27;28;29;28;29;29;29;29;29;31;30;30;29;23;21;21;20;21;21;22;22;22;22;20;20;20;20;20;19;20;20;20;20;20;21;21;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;47-Jährige;25;23;23;23;24;27;27;28;29;28;29;29;29;29;29;30;30;30;29;23;21;21;20;21;21;22;22;22;21;20;20;20;20;19;19;20;20;20;20;20;21;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;48-Jährige;29;25;23;23;23;24;27;27;28;29;28;29;29;28;29;29;30;30;30;29;23;21;21;20;21;21;22;22;22;21;20;20;20;20;19;19;20;20;20;20;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;49-Jährige;29;29;25;23;23;23;24;27;27;28;29;28;29;29;28;29;29;30;30;30;29;23;21;20;20;21;21;22;22;22;21;20;20;20;20;19;19;20;20;20;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;50-Jährige;28;29;29;25;23;23;23;24;27;27;27;28;28;29;28;28;29;29;30;30;29;29;23;21;20;20;21;21;22;21;22;21;20;20;19;20;19;19;20;20;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;51-Jährige;29;28;29;29;25;23;23;23;24;27;27;27;28;28;29;28;28;29;29;30;30;29;29;22;21;20;20;20;21;22;21;22;21;20;20;19;20;19;19;20;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;52-Jährige;30;29;28;28;29;25;23;22;23;24;26;27;27;28;28;29;28;28;29;29;30;30;29;29;22;21;20;20;20;21;22;21;21;21;20;20;19;20;19;19;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;53-Jährige;31;30;29;28;28;29;25;23;22;23;24;26;27;27;28;28;29;28;28;29;29;30;30;29;29;22;21;20;20;20;21;22;21;21;21;20;20;19;20;19;19;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;54-Jährige;32;31;29;29;28;28;28;25;23;22;23;23;26;27;27;28;28;29;28;28;29;29;30;30;29;29;22;20;20;20;20;21;22;21;21;21;20;19;19;20;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;55-Jährige;33;32;31;29;28;28;28;28;24;22;22;22;23;26;27;27;28;28;28;28;28;29;28;30;30;29;28;22;20;20;20;20;21;22;21;21;21;20;19;19;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;56-Jährige;34;33;32;31;29;28;28;28;28;24;22;22;22;23;26;27;27;28;27;28;28;28;28;28;30;29;29;28;22;20;20;20;20;21;21;21;21;21;20;19;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;57-Jährige;33;33;33;32;30;29;28;28;28;28;24;22;22;22;23;26;26;27;28;27;28;28;28;28;28;29;29;29;28;22;20;20;20;20;21;21;21;21;21;20;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;58-Jährige;32;33;33;32;31;30;29;28;28;28;28;24;22;22;22;23;26;26;27;27;27;28;27;27;28;28;29;29;28;28;22;20;20;20;20;21;21;21;21;21;20;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;59-Jährige;31;32;32;33;32;31;30;29;28;27;27;28;24;22;22;22;23;25;26;26;27;27;28;27;27;28;28;29;29;28;28;22;20;20;19;20;21;21;21;21;21;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;60-Jährige;30;31;32;32;33;32;31;30;28;28;27;27;27;24;22;22;22;23;25;26;26;27;27;28;27;27;28;28;29;29;28;28;21;20;20;19;20;20;21;21;21;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;61-Jährige;28;30;30;31;32;32;32;31;29;28;27;27;27;27;24;22;21;22;22;25;26;26;27;26;27;27;27;27;27;29;28;28;27;21;20;19;19;19;20;21;20;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;62-Jährige;27;27;30;30;31;31;32;31;30;29;28;27;27;27;27;23;21;21;21;22;25;25;26;27;26;27;27;27;27;27;28;28;28;27;21;19;19;19;19;20;21;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;63-Jährige;28;27;27;29;30;31;31;32;31;30;29;28;27;27;27;27;23;21;21;21;22;25;25;25;26;26;27;26;26;27;27;28;28;27;27;21;19;19;19;19;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;64-Jährige;28;27;27;27;29;29;30;31;31;31;30;29;27;27;26;26;26;23;21;21;21;22;24;25;25;26;26;27;26;26;27;27;28;28;27;27;21;19;19;19;19;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;65-Jährige;28;28;27;26;26;29;29;30;30;31;30;29;28;27;26;26;26;26;23;21;21;21;22;24;25;25;26;25;26;26;26;26;26;28;27;27;26;21;19;19;18;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;66-Jährige;28;27;27;26;26;26;28;28;30;30;30;30;29;28;27;26;26;26;26;22;20;20;20;21;24;24;25;25;25;26;26;25;26;26;27;27;27;26;20;19;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;67-Jährige;28;27;27;27;26;26;26;28;28;29;29;30;29;29;28;26;26;25;25;25;22;20;20;20;21;23;24;24;25;25;26;25;25;26;26;27;27;26;26;20;19;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;68-Jährige;28;27;27;26;26;26;25;25;27;28;29;29;30;29;28;27;26;25;25;25;25;22;20;20;20;21;23;24;24;25;24;25;25;25;26;25;27;27;26;26;20;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;69-Jährige;27;27;27;26;26;26;25;25;25;27;27;28;29;29;28;28;27;26;25;24;24;25;21;20;19;20;20;23;23;24;24;24;25;25;25;25;25;26;26;26;25;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;70-Jährige;23;26;27;26;26;25;25;25;24;24;26;27;28;28;29;28;27;26;25;24;24;24;24;21;19;19;19;20;22;23;23;24;24;25;24;24;25;25;26;26;25;25
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;71-Jährige;18;23;26;26;26;25;25;25;24;24;24;26;26;27;28;28;28;27;26;25;24;24;24;24;21;19;19;19;20;22;23;23;24;23;24;24;24;25;24;26;26;25
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;72-Jährige;18;18;22;25;26;25;24;24;24;24;23;23;25;26;27;27;28;27;26;25;24;24;23;23;23;20;19;18;19;19;22;22;23;23;23;24;24;24;24;24;25;25
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;73-Jährige;13;17;17;21;24;25;25;24;24;24;23;23;23;25;25;26;26;27;26;26;25;24;23;23;23;23;20;18;18;18;19;21;22;22;23;23;24;23;23;24;24;25
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;74-Jährige;15;13;17;17;21;24;24;24;23;23;23;23;22;22;24;25;26;26;26;26;25;24;23;23;22;22;23;20;18;18;18;19;21;21;22;23;22;23;23;23;23;23
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;75-Jährige;22;15;13;16;16;20;23;24;23;23;22;23;22;22;22;24;24;25;25;26;25;25;24;23;22;22;22;22;19;18;17;18;18;21;21;21;22;22;23;22;22;23
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;76-Jährige;21;21;14;12;16;16;20;22;23;23;22;22;22;21;21;21;23;23;24;25;25;25;24;23;22;22;21;21;22;19;17;17;17;18;20;21;21;22;21;22;22;22
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;77-Jährige;19;20;20;14;12;15;15;19;22;22;22;21;21;21;21;21;21;22;23;24;24;24;24;23;22;22;21;21;21;21;18;17;17;17;18;20;20;20;21;21;22;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;78-Jährige;23;18;19;20;13;11;15;15;18;21;22;21;21;20;21;20;20;20;22;22;23;23;24;23;23;22;21;20;20;20;20;18;16;16;16;17;19;20;20;21;20;21
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;79-Jährige;23;22;17;19;19;13;11;14;14;18;20;21;20;20;20;20;19;19;19;21;21;22;22;23;22;22;21;20;20;19;20;20;17;16;16;16;17;19;19;19;20;20
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;80-Jährige;21;21;21;16;18;18;12;10;13;14;17;19;20;19;19;19;19;19;18;18;20;20;21;21;22;22;21;20;19;19;19;19;19;17;15;15;15;16;18;18;19;19
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;81-Jährige;18;20;20;19;16;17;17;11;10;13;13;16;18;19;18;18;18;18;18;17;18;19;19;20;20;21;21;20;19;19;18;18;18;18;16;15;15;15;15;17;18;18
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;82-Jährige;15;17;18;19;18;15;16;16;11;9;12;12;15;17;18;17;17;17;17;17;16;17;18;18;19;19;20;20;19;18;18;17;17;17;17;15;14;14;14;15;17;17
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;83-Jährige;14;14;16;17;18;17;13;14;15;10;9;11;11;14;16;16;16;16;16;16;16;15;16;17;17;18;18;19;18;18;17;17;16;16;16;16;14;13;13;13;14;16
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;84-Jährige;13;13;13;14;16;16;15;12;13;13;9;8;10;10;13;15;15;15;15;15;15;15;14;15;16;16;17;17;18;17;17;16;16;15;15;15;16;14;12;12;13;13
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;85-Jährige;10;12;11;12;13;14;15;14;11;12;12;8;7;9;10;12;14;14;14;14;14;14;13;13;13;15;15;16;16;16;16;16;15;15;14;14;14;15;13;12;12;12
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;86-Jährige;7;9;10;10;11;12;13;13;13;10;11;11;8;7;9;9;11;12;13;13;12;12;13;12;12;12;13;14;14;15;15;15;15;14;14;13;13;13;13;12;11;11
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;87-Jährige;6;6;8;9;9;9;10;11;12;11;9;10;10;7;6;8;8;10;11;11;11;11;11;11;11;11;11;12;12;13;13;14;13;13;13;12;12;12;12;12;11;10
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;88-Jährige;5;5;6;7;8;8;8;9;10;10;10;8;9;9;6;5;7;7;9;10;10;10;10;10;10;10;10;10;11;11;12;12;12;12;12;12;11;11;11;11;11;10
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;89-Jährige;5;5;4;5;6;7;7;7;8;8;9;9;7;7;8;5;5;6;6;8;9;9;9;9;9;9;9;9;9;10;10;10;11;11;11;11;10;10;10;10;10;10
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;90-Jährige;4;4;4;4;4;5;6;6;6;7;7;7;7;6;6;6;4;4;5;5;6;7;8;8;8;8;8;8;8;8;8;9;9;9;10;10;9;9;9;9;9;9
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;91-Jährige;3;3;3;3;3;3;4;5;5;5;5;6;6;6;5;5;5;4;3;4;4;5;6;7;7;6;6;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;92-Jährige;2;2;3;3;3;2;3;3;4;4;4;4;5;5;5;4;4;4;3;3;4;4;5;5;5;5;5;5;6;6;6;6;6;6;7;7;7;7;7;7;7;7
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;93-Jährige;1;2;2;2;2;2;2;2;3;3;3;3;4;4;4;4;3;4;4;2;2;3;3;4;4;5;5;4;4;5;5;5;5;5;5;6;6;6;6;6;6;6
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;94-Jährige;1;1;1;1;2;2;2;1;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;3;3;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;95-Jährige;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;96-Jährige;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;97-Jährige;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;98-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;99-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Sachsen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;100 Jahre und mehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2
